#{
#	"Field Quantity": "EM E(x,y,z,f0)"
#	"Field Quantity Units": "V/m"
#	"Snapshot Quantity": "Frequency"
#	"Snapshot Value": 1.2774e+08
#	"Snapshot Units": "Hz"
#	"Column 1 Quantity": "x"
#	"Column 1 Units": "m"
#	"Column 2 Quantity": "y"
#	"Column 2 Units": "m"
#	"Column 3 Quantity": "z"
#	"Column 3 Units": "m"
#	"Column 4-5 Quantity": "Re/Im "
#	"Column 4-5 Units": ""
#	"Column 6-7 Quantity": "Re/Im "
#	"Column 6-7 Units": ""
#	"Column 8-9 Quantity": "Re/Im "
#	"Column 8-9 Units": ""
#	"Number Rows": 10584
#}
-7.0789663315e-02	-7.1289686203e-02	-5.0697879278e-02	-5.7083529234e-01	2.4169735610e-01	9.7817242146e-01	1.3701658249e+00	-2.4830755234e+01	-2.3929620743e+01	
-6.6929887772e-02	-7.1289686203e-02	-5.0697879278e-02	-8.6869448423e-01	4.6984389424e-02	9.0742373466e-01	1.0333533287e+00	-2.5997741699e+01	-2.1946466446e+01	
-6.3237416891e-02	-7.1289686203e-02	-5.0697879278e-02	-1.1079444885e+00	-6.0746073723e-02	8.4707808495e-01	8.1482797861e-01	-2.6873958588e+01	-2.0065162659e+01	
-5.9978204983e-02	-7.1289686203e-02	-5.0697879278e-02	-1.2858911753e+00	-9.9551528692e-02	7.9679870605e-01	6.6962587833e-01	-2.7475637436e+01	-1.8426403046e+01	
-5.7206575980e-02	-7.1289686203e-02	-5.0697879278e-02	-1.4147671461e+00	-9.9131703377e-02	7.5530755520e-01	5.6877815723e-01	-2.7871931076e+01	-1.7055387497e+01	
-5.4753629684e-02	-7.1289686203e-02	-5.0697879278e-02	-1.5126795769e+00	-7.7779740095e-02	7.1916937828e-01	4.9214410782e-01	-2.8141277313e+01	-1.5863519669e+01	
-5.2397737503e-02	-7.1289686203e-02	-5.0697879278e-02	-1.5928962231e+00	-4.1535913944e-02	6.8474978209e-01	4.2725431919e-01	-2.8334415436e+01	-1.4740486145e+01	
-4.9944791207e-02	-7.1289686203e-02	-5.0697879278e-02	-1.6624617577e+00	1.0090768337e-02	6.4904022217e-01	3.6717122793e-01	-2.8472980499e+01	-1.3596162796e+01	
-4.7177821381e-02	-7.1289686203e-02	-5.0697879278e-02	-1.7243477106e+00	8.2509517670e-02	6.0874181986e-01	3.0718040466e-01	-2.8559398651e+01	-1.2338645935e+01	
-4.3933518839e-02	-7.1289686203e-02	-5.0697879278e-02	-1.7746973038e+00	1.8314242363e-01	5.6127136946e-01	2.4574878812e-01	-2.8577495575e+01	-1.0911676407e+01	
-4.0116417040e-02	-7.1289686203e-02	-5.0697879278e-02	-1.8038672209e+00	3.1802850962e-01	5.0488150120e-01	1.8419922888e-01	-2.8498422623e+01	-9.3023462296e+00	
-3.5611956130e-02	-7.1289686203e-02	-5.0697879278e-02	-1.7968652248e+00	4.9267017841e-01	4.3751013279e-01	1.2481750548e-01	-2.8288438797e+01	-7.5044994354e+00	
-3.0244633663e-02	-7.1289686203e-02	-5.0697879278e-02	-1.7300829887e+00	7.1124047041e-01	3.5711938143e-01	7.0789150894e-02	-2.7909847260e+01	-5.5102186203e+00	
-2.4359921443e-02	-7.1289686203e-02	-5.0697879278e-02	-1.5801355839e+00	9.4829016924e-01	2.7387675643e-01	2.6928890496e-02	-2.7391500473e+01	-3.5002760887e+00	
-1.8786094729e-02	-7.1289686203e-02	-5.0697879278e-02	-1.3766380548e+00	1.1641505957e+00	2.0373862982e-01	-1.6764532775e-03	-2.6848373413e+01	-1.7658231258e+00	
-1.3984522765e-02	-7.1289686203e-02	-5.0697879278e-02	-1.1584054232e+00	1.3288697004e+00	1.5539994836e-01	-2.3538297042e-02	-2.6375434875e+01	-4.0159910917e-01	
-9.9748002827e-03	-7.1289686203e-02	-5.0697879278e-02	-9.6452665329e-01	1.4755407572e+00	1.2358809263e-01	-3.5870328546e-02	-2.5999200821e+01	6.4807277918e-01	
-6.6249523688e-03	-7.1289686203e-02	-5.0697879278e-02	-7.8697997332e-01	1.5690847635e+00	1.0233926028e-01	-4.4931869954e-02	-2.5710147858e+01	1.4668333530e+00	
-3.8249999285e-03	-7.1289686203e-02	-5.0697879278e-02	-6.3797533512e-01	1.6592553854e+00	9.0234085917e-02	-5.8082208037e-02	-2.5492778778e+01	2.1138944626e+00	
-1.2749999762e-03	-7.1289686203e-02	-5.0697879278e-02	-4.9970299006e-01	1.7381131649e+00	8.1977270544e-02	-6.6378869116e-02	-2.5319124222e+01	2.6735835075e+00	
1.2749999762e-03	-7.1289686203e-02	-5.0697879278e-02	-3.6056238413e-01	1.8138666153e+00	7.6944388449e-02	-7.4015408754e-02	-2.5170906067e+01	3.2087841034e+00	
3.8249999285e-03	-7.1289686203e-02	-5.0697879278e-02	-2.2208064795e-01	1.8869543076e+00	7.5014449656e-02	-8.2863293588e-02	-2.5050968170e+01	3.7218003273e+00	
6.6249517438e-03	-7.1289686203e-02	-5.0697879278e-02	-7.2144515812e-02	1.9654247761e+00	7.5719788671e-02	-9.7104854882e-02	-2.4956541061e+01	4.2610673904e+00	
9.9747976579e-03	-7.1289686203e-02	-5.0697879278e-02	1.0894926637e-01	2.0794394016e+00	8.4557197988e-02	-1.0537087917e-01	-2.4897516251e+01	4.8774194717e+00	
1.3984516490e-02	-7.1289686203e-02	-5.0697879278e-02	3.0522102118e-01	2.1820421219e+00	1.0170724988e-01	-1.1420837045e-01	-2.4909374237e+01	5.5830039978e+00	
1.8786082825e-02	-7.1289686203e-02	-5.0697879278e-02	5.3318750858e-01	2.3290400505e+00	1.3391113281e-01	-1.2165933102e-01	-2.5049926758e+01	6.3931493759e+00	
